PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
196,2025-04-13,15:04:23.10,1,1,"Salazar, Preston",1000161486,Right,SLU_BILL,"O'Shaughnessy, Michael",811241,Left,DAV_WIL,Undefined,6,Bottom,0,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,78.14813,1.787735,0.325646,2467.211887,9.526584,6:15,5.69851,1.05624,4.5319,-52.79156,-4.39284,-1.00413,3.00214,1.28266,71.31878,-7.691651,0.149729,0.500713,,,,,,,,,,,,0.58043,-2.12662,-1.08921,50,5.83507,-0.59934,-113.2193,1.50211,0.74975,21.60982,-34.92103,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,1cff02b0-189a-11f0-837d-49184ba919f3,75.27761,,,6.82935,,,,,,,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:04:23.10,2025-04-13T15:04:23.1054848-04:00,2025-04-13T19:04:23.1054848Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,0e917347-c0e9-4034-b154-fb9d00153315,55.96748,-114.35262,10.80491,5.70826,3.33354,-17.46052,-1.05674,-0.63866,0.37488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
197,2025-04-13,15:04:42.97,1,2,"Salazar, Preston",1000161486,Right,SLU_BILL,"O'Shaughnessy, Michael",811241,Left,DAV_WIL,Undefined,6,Bottom,0,1,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.38481,0.403588,-1.249622,2188.724369,240.786475,2:00,5.46956,1.19466,5.11382,-30.99139,9.45111,14.58902,3.26725,1.23298,77.04297,-5.288016,1.331623,0.45771,,,,,,,,,,,,-7.57083,4.98229,-1.08876,50,5.48375,2.02206,-122.4164,-0.26103,-11.4771,24.38933,-24.62111,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,28d2a8d0-189a-11f0-837d-49184ba919f3,82.35007,,,7.34184,,,,,,,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:04:42.97,2025-04-13T15:04:42.9711872-04:00,2025-04-13T19:04:42.9711872Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,fab2577d-7d44-41d8-a05f-ceb39dd5c174,55.38483,-123.48458,12.19466,5.47157,0.81729,-12.31055,-1.18832,2.52472,-5.73855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
198,2025-04-13,15:05:18.43,1,3,"Salazar, Preston",1000161486,Right,SLU_BILL,"O'Shaughnessy, Michael",811241,Left,DAV_WIL,Undefined,6,Bottom,0,2,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.33028,0.059167,-1.088418,2157.803538,240.482366,2:00,5.40485,1.12402,5.10925,-30.1036,11.81835,18.25721,2.95197,1.61986,75.33537,-5.505216,2.141773,0.466007,,,,,,,,,,,,-9.31382,6.29638,-1.03598,50,5.38758,1.47494,-120.73492,-0.93121,-13.5846,26.11148,-22.99053,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,3e00dec0-189a-11f0-837d-49184ba919f3,80.8839,,,7.99492,,,,,,,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:05:18.43,2025-04-13T15:05:18.4329216-04:00,2025-04-13T19:05:18.4329216Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,597c98cb-33ba-4cd1-9d1a-bbfe5add6e10,55.38705,-121.89442,13.05574,5.40626,0.0897,-11.49527,-1.11487,2.07818,-6.7923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
199,2025-04-13,15:05:39.44,1,4,"Salazar, Preston",1000161486,Right,SLU_BILL,"O'Shaughnessy, Michael",811241,Left,DAV_WIL,Undefined,6,Bottom,0,3,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.11298,-0.416413,-1.798373,2147.264202,243.176511,2:00,5.52597,1.17267,5.18902,-29.50718,10.62989,18.16934,2.67509,0.99438,76.85179,-5.873221,1.420929,0.455978,,,,,,,,,,,,-9.54808,5.85819,-1.01979,50,5.46548,3.04968,-123.28677,-1.9469,-14.4984,27.58052,-23.2786,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,4a7f43d0-189a-11f0-837d-49184ba919f3,82.66276,,,8.26119,,,,,,,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:05:39.44,2025-04-13T15:05:39.4448896-04:00,2025-04-13T19:05:39.4448896Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,d044fb71-f797-4797-941b-bb14fcbdcbb2,55.30779,-124.46851,13.79026,5.52753,-0.94948,-11.6393,-1.16376,3.67089,-7.2492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
200,2025-04-13,15:06:00.52,1,5,"Salazar, Preston",1000161486,Right,SLU_BILL,"O'Shaughnessy, Michael",811241,Left,DAV_WIL,Undefined,6,Bottom,0,3,1,Fastball,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,85.42924,-0.043862,-1.10943,2132.101488,250.566863,2:15,5.42732,0.94645,5.24961,-31.68486,7.95182,18.61529,2.74569,1.45505,77.35444,-5.883854,2.193755,0.453127,,,,,,,,,,,,-9.53126,4.42359,-0.85849,50,5.40032,1.55281,-123.82986,-1.24513,-14.63408,27.3037,-25.38215,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,570d8760-189a-11f0-837d-49184ba919f3,83.18292,,,8.07481,,,,,,,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:06:00.52,2025-04-13T15:06:00.5281792-04:00,2025-04-13T19:06:00.5281792Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,71569273-e88d-409b-a5d4-ad7db586b1a6,55.24726,-124.98149,13.65185,5.43027,-0.17455,-12.69107,-0.93701,2.17005,-7.31704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
201,2025-04-13,15:06:36.95,2,1,"Salazar, Preston",1000161486,Right,SLU_BILL,"Torreso, Anthony",811245,Right,DAV_WIL,Undefined,6,Bottom,0,0,0,Sweeper,Curveball,InPlay,Undefined,LineDrive,Double,0,0,,77.22879,0.327066,-1.869558,2386.375544,341.060393,5:15,5.42235,1.31125,4.85427,-51.34345,-2.79158,1.45984,1.4535,-0.33747,71.34096,-8.90103,-1.61221,0.501504,99.46878,22.503742,-12.855551,1815.791876,107.16195,42.33819,-24.82495,369.22643,367.77403,-14.785226,4.500574,-1.23209,-1.1248,-1.12805,50,5.41025,3.5999,-112.0773,-1.2016,-1.57169,19.71177,-33.60887,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,6cf60ca0-189a-11f0-837d-49184ba919f3,75.15881,61.79954,,5.88782,,,,2.58296,1.65694,0.28201,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:06:36.95,2025-04-13T15:06:36.9506816-04:00,2025-04-13T19:06:36.9506816Z,LineDrive,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,c7028ec8-2b66-4e40-8720-aa0a0eb0495b,55.64833,-113.06634,9.85588,5.42824,0.48473,-16.80444,-1.31065,3.67876,-0.78584,172.240404,2.58214,131.41891,-25.35518,6.20581,-1.4587,0.33501,-0.06263,0.00731,-0.00037,1.65813,55.8114,-12.84838,-0.50618,0.43549,-0.16489,0.03695,-0.00429,0.00019,0.28227,-29.99371,3.90824,-0.81446,0.18477,-0.04892,0.01083,-0.0014,8E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
202,2025-04-13,15:07:32.33,3,1,"Salazar, Preston",1000161486,Right,SLU_BILL,"Cotrone, Jack",801704,Right,DAV_WIL,Undefined,6,Bottom,0,0,0,Sweeper,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.00357,1.755244,-1.041274,2436.422628,348.487688,5:30,5.75608,0.7598,4.39309,-51.47208,-3.27079,1.02689,3.1432,-0.1488,71.20353,-7.50358,-0.861885,0.49969,,,,,,,,,,,,-0.83236,-1.55941,-0.64973,50,5.893,2.02922,-114.22455,1.47271,-1.08117,24.34317,-34.19961,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,8dcbf6b0-189a-11f0-837d-49184ba919f3,75.43165,,,7.80004,,,,,,,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:07:32.33,2025-04-13T15:07:32.3375616-04:00,2025-04-13T19:07:32.3375616Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,388f3c72-333d-4faf-acfb-d52615963851,56.10338,-115.51797,12.17158,5.76648,3.28982,-17.09981,-0.75907,2.08666,-0.54058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
203,2025-04-13,15:07:49.04,3,2,"Salazar, Preston",1000161486,Right,SLU_BILL,"Cotrone, Jack",801704,Right,DAV_WIL,Undefined,6,Bottom,0,0,1,Sweeper,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,78.57521,1.354068,-0.777461,2524.169366,344.907406,5:30,5.68302,1.02798,4.4245,-53.29526,-5.12051,1.81776,2.53404,0.43762,71.61778,-8.192281,-0.459512,0.499553,79.42955,-15.555177,-66.117042,,,,,11.14256,11.07731,-53.957426,0.084251,-1.1226,-2.50146,-0.94735,50,5.77417,1.46578,-113.82619,0.62901,-1.46068,22.49781,-35.42891,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,98063820-189a-11f0-837d-49184ba919f3,75.4524,2.63943,,6.95743,,,,2.71715,2.63943,-0.33954,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:07:49.04,2025-04-13T15:07:49.0433024-04:00,2025-04-13T19:07:49.0433024Z,GroundBall,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,8733d1f9-f3d8-4095-b950-8ed44b8c9bb5,56.07662,-115.02097,11.2489,5.6908,2.5105,-17.71446,-1.02725,1.54335,-0.73034,180,2.71541,45.56627,,,,,,,,2.64063,-31.32839,,,,,,,,-0.33562,-102.90877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
204,2025-04-13,15:08:11.53,3,3,"Salazar, Preston",1000161486,Right,SLU_BILL,"Cotrone, Jack",801704,Right,DAV_WIL,Undefined,6,Bottom,0,0,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,79.61966,1.200315,-1.963258,2700.229828,24.139899,6:45,5.70297,0.69016,4.7479,-52.5866,-6.26929,-3.49146,2.46005,-1.46361,72.74963,-8.254848,-2.576997,0.489827,,,,,,,,,,,,1.12571,-2.94882,-0.48948,50,5.77715,4.10612,-115.3621,0.40631,1.50738,22.73463,-36.12266,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,a5622bf0-189a-11f0-837d-49184ba919f3,76.95046,,,6.87003,,,,,,,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:08:11.53,2025-04-13T15:08:11.5302912-04:00,2025-04-13T19:08:11.5302912Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,64c9d09c-caff-4d80-8429-2a20cb290a24,55.75243,-116.49023,11.36731,5.71251,2.19877,-18.06133,-0.69138,4.03132,0.75369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
205,2025-04-13,15:08:31.82,3,4,"Salazar, Preston",1000161486,Right,SLU_BILL,"Cotrone, Jack",801704,Right,DAV_WIL,Undefined,6,Bottom,0,1,2,Slider,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,78.9039,1.692024,-0.805137,2638.173278,23.741023,6:45,5.76307,0.80814,4.65407,-53.06196,-5.59863,-3.17347,2.94947,-0.22133,71.7514,-7.858703,-1.362324,0.49585,,,,,,,,,,,,1.29752,-2.7361,-0.72282,50,5.88765,1.74493,-114.28409,1.34316,1.69952,22.95179,-35.7579,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,b13d9a40-189a-11f0-837d-49184ba919f3,76.01578,,,7.1525,,,,,,,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:08:31.82,2025-04-13T15:08:31.8249472-04:00,2025-04-13T19:08:31.8249472Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,30396421-a9d3-474c-aa67-070aaf9f4fb3,55.84537,-115.45205,11.4759,5.773,3.1628,-17.87895,-0.80942,1.65844,0.84976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
206,2025-04-13,15:09:03.98,4,1,"Salazar, Preston",1000161486,Right,SLU_BILL,"Jouras, Noah",1000282260,Right,DAV_WIL,Undefined,6,Bottom,1,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,78.30551,2.593046,-1.098448,2667.538151,32.167169,7:00,5.64105,0.9138,4.63078,-51.94117,-3.86496,-3.42012,3.77948,-0.41543,71.33257,-6.760527,-1.697897,0.499041,,,,,,,,,,,,1.33874,-2.11815,-0.79781,50,5.85963,2.32348,-113.38725,3.1603,1.735,21.60732,-34.91917,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,c47aae90-189a-11f0-837d-49184ba919f3,75.52968,,,6.97294,,,,,,,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:09:03.98,2025-04-13T15:09:03.9802880-04:00,2025-04-13T19:09:03.9802880Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,1a25154d-efbd-4aa6-bec5-a21709ced59f,55.86856,-114.50012,10.80366,5.65054,4.95878,-17.45958,-0.91517,2.23412,0.8675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
207,2025-04-13,15:09:20.15,4,2,"Salazar, Preston",1000161486,Right,SLU_BILL,"Jouras, Noah",1000282260,Right,DAV_WIL,Undefined,6,Bottom,1,1,0,Sweeper,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.76701,2.250767,-0.659605,2647.143668,18.447604,6:30,5.74107,0.85272,4.5104,-54.84885,-5.87607,-2.49949,3.31569,0.01606,70.89374,-7.590948,-1.097147,0.503673,,,,,,,,,,,,1.01764,-3.02315,-0.78114,50,5.92428,1.40542,-112.63396,2.32396,1.29968,21.56828,-36.0351,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,ce39f3a0-189a-11f0-837d-49184ba919f3,74.83511,,,6.87326,,,,,,,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:09:20.15,2025-04-13T15:09:20.1530368-04:00,2025-04-13T19:09:20.1530368Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,5de0f4e1-8780-40d7-bd0d-1b936d3b2f3d,55.98992,-113.77519,10.78414,5.75086,4.23066,-18.01755,-0.85368,1.33666,0.64984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
208,2025-04-13,15:09:37.60,4,3,"Salazar, Preston",1000161486,Right,SLU_BILL,"Jouras, Noah",1000282260,Right,DAV_WIL,Undefined,6,Bottom,1,1,1,Sweeper,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,77.99381,0.371185,-1.818861,2546.084461,19.6725,6:45,5.51684,1.01204,4.65686,-51.7092,-3.17303,-1.7211,1.56057,-0.85998,71.21021,-8.919577,-2.121148,0.501423,68.58407,0.9851,172.869133,2292.077714,,,,23.15085,23.15085,168.393984,0.281438,0.27831,-0.97539,-0.82467,50,5.50869,3.66328,-112.93319,-1.24744,0.35669,22.03681,-33.4241,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,d87e2020-189a-11f0-837d-49184ba919f3,75.17096,1.94782,,6.7836,,,,,,,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:09:37.60,2025-04-13T15:09:37.6099840-04:00,2025-04-13T19:09:37.6099840Z,GroundBall,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,252c3c53-7971-4331-abbe-bbbe7952540c,55.83931,-114.06693,11.01841,5.52864,0.47215,-16.71205,-1.01266,3.64493,0.17835,,5.06433,-99.94447,4.83754,,,,,,,1.92459,1.67809,-30.27456,,,,,,,0.55697,12.52227,7.2859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,High,,,
209,2025-04-13,15:10:04.01,4,4,"Salazar, Preston",1000161486,Right,SLU_BILL,"Jouras, Noah",1000282260,Right,DAV_WIL,Undefined,6,Bottom,1,1,2,Sweeper,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,79.34254,0.346677,-2.20788,2554.728685,0.217476,6:00,5.69624,0.83514,4.78459,-54.20448,-7.48536,-0.03441,1.50804,-1.26144,72.46952,-9.388063,-2.213938,0.491948,61.26208,60.38082,117.941403,4810.117605,,,,,14.67856,,,-0.66307,-3.40299,-0.61447,50,5.68308,4.43335,-114.9535,-1.3437,-0.8781,23.36073,-36.68059,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,e850b940-189a-11f0-837d-49184ba919f3,76.6188,24.71312,,6.87302,,,,2.23751,1.57906,1.32618,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:10:04.01,2025-04-13T15:10:04.0166400-04:00,2025-04-13T19:10:04.0166400Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,4b533b2f-4c67-4c3c-b17a-f16ef80ac052,55.71692,-116.10948,11.68036,5.70467,0.47139,-18.3403,-0.83492,4.4768,-0.43905,,2.24177,-20.97912,-3.58434,,,,,,,1.58603,77.83184,-26.23933,,,,,,,1.32928,39.10674,-6.18714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
210,2025-04-13,15:10:28.05,4,5,"Salazar, Preston",1000161486,Right,SLU_BILL,"Jouras, Noah",1000282260,Right,DAV_WIL,Undefined,6,Bottom,1,1,2,Sweeper,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,79.67121,0.270875,-2.459692,2571.147319,349.189655,5:45,5.72184,0.73172,4.89638,-54.91475,-8.84209,1.98051,1.40206,-1.43123,72.92201,-9.596935,-2.110211,0.488532,58.19768,61.330777,147.394581,4457.286517,,,,,31.72332,,,-1.73,-4.07421,-0.49246,50,5.70165,4.87706,-115.46331,-1.50772,-2.3152,23.24102,-37.6264,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,f6a27ec0-189a-11f0-837d-49184ba919f3,77.15447,45.71104,,6.7492,,,,2.54547,1.58565,1.39273,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:10:28.05,2025-04-13T15:10:28.0539648-04:00,2025-04-13T19:10:28.0539648Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,e7d866f3-e2ae-4a19-a6ec-6281e103b0ab,55.60568,-116.58619,11.62051,5.73058,0.31018,-18.8132,-0.73079,4.98892,-1.1576,344.398475,2.54546,-34.49538,-2.66314,2.05291,-1.50082,2.01387,-1.6017,0.43418,0.05086,1.58565,74.89259,-27.75588,3.48082,-1.12435,0.8789,-0.4318,-0.11512,0.13489,1.39273,22.06597,-3.16775,0.51402,-0.12064,0.07586,0.00652,-0.06882,0.03503,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
211,2025-04-13,15:10:57.22,4,6,"Salazar, Preston",1000161486,Right,SLU_BILL,"Jouras, Noah",1000282260,Right,DAV_WIL,Undefined,6,Bottom,1,1,2,Sweeper,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,78.47554,-0.23706,-2.487657,2634.842681,16.815426,6:30,5.64539,0.8825,4.88553,-53.88802,-6.68319,-2.46299,0.93024,-1.67771,72.4042,-9.895272,-2.922151,0.494498,,,,,,,,,,,,0.52165,-2.89051,-0.63603,50,5.576,5.04463,-113.8066,-2.44483,0.68287,21.25905,-35.95776,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,080295b0-189b-11f0-837d-49184ba919f3,76.22362,,,6.07134,,,,,,,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:10:57.22,2025-04-13T15:10:57.2240384-04:00,2025-04-13T19:10:57.2240384Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,404cee1d-1879-498d-b292-139e73fedb02,55.6172,-114.8511,10.62952,5.65272,-0.67816,-17.97888,-0.88306,5.01108,0.34143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
212,2025-04-13,15:11:19.31,4,7,"Salazar, Preston",1000161486,Right,SLU_BILL,"Jouras, Noah",1000282260,Right,DAV_WIL,Undefined,6,Bottom,1,2,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,85.45096,-0.101574,-2.088635,2090.502924,208.27976,1:00,5.56382,0.91875,5.34414,-25.2121,14.343,6.96059,3.36747,-0.46134,77.13286,-4.812414,-0.853031,0.452661,89.39899,61.21452,2.183528,,109.71078,160.37192,7.9715,173.71056,77.55706,4.733579,6.296677,-4.17047,7.62985,-0.73572,50,5.53712,4.21564,-123.81011,-1.06385,-6.38959,27.70766,-20.48433,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,152b92a0-189b-11f0-837d-49184ba919f3,83.26863,161.48263,,8.31809,,,,1.92526,3.52365,-0.09609,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:11:19.31,2025-04-13T15:11:19.3154560-04:00,2025-04-13T19:11:19.3154560Z,FlyBall,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,4be08a79-881e-4d2a-a4c4-afc8653f9b7c,55.15409,-124.95823,13.85383,5.56362,-0.21504,-10.24217,-0.91588,4.4804,-3.1948,182.076796,1.93289,62.93824,-19.51158,4.83218,-0.46335,-0.0926,0.03632,-0.00455,0.00021,3.50116,115.2523,-27.26766,4.15683,-1.30852,0.34133,-0.05672,0.005,-0.00017,-0.09482,2.38614,0.25717,-0.1919,0.07763,-0.02088,0.00342,-0.0003,1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
