PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
203,2025-04-12,15:33:52.88,4,1,"Yochum, Simon",10106321,Right,DAV_WIL,"Gomric, Hank",10135210,Left,SLU_BILL,Undefined,6,Top,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,69.62959,3.990885,-3.186731,2031.664074,156.033245,11:15,2.83809,4.59596,5.61469,-51.60452,7.39304,-2.42642,2.27437,1.41639,63.2196,-5.531282,-3.617836,0.552826,,,,,,,,,,,,0.2802,3.13358,-4.32194,50,3.14693,5.68764,-100.64809,5.57353,0.28561,17.29359,-28.97989,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,117e2d00-17d5-11f0-99f5-3198f9937bb1,68.1814,,,6.40999,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,19:33:52.88,2025-04-12T15:33:52.8807424-04:00,2025-04-12T19:33:52.8807424Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,1bca9b06-5d1b-4ca7-8c2a-655ca037e206,54.88305,-101.48364,8.64679,2.84382,6.97371,-14.48994,-4.59641,5.67384,0.14281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
204,2025-04-12,15:34:15.59,4,2,"Yochum, Simon",10106321,Right,DAV_WIL,"Gomric, Hank",10135210,Left,SLU_BILL,Undefined,6,Top,2,1,0,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,68.9804,4.486962,-4.142009,1992.2244,118.684579,10:00,2.83621,4.47535,5.67671,-52.70826,7.42056,-10.06449,2.6464,-0.23151,62.7447,-5.229565,-5.925706,0.558101,85.31074,81.268187,37.221833,,,,,9.2888,9.3931,-28.725728,6.363041,3.92898,2.92032,-4.11878,50,3.18299,7.54211,-99.59098,6.39109,3.91986,16.98438,-29.26052,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,1f229b80-17d5-11f0-99f5-3198f9937bb1,67.53696,171.39399,,6.2357,,,,4.22387,2.89077,-0.05755,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,19:34:15.59,2025-04-12T15:34:15.5967488-04:00,2025-04-12T19:34:15.5967488Z,Popup,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,e95db218-e8fb-4fcc-8f85-570fbdd23959,54.82359,-100.41024,8.49219,2.84068,7.80249,-14.63026,-4.47802,7.35304,1.95993,,4.22342,15.14864,-8.31441,2.58331,-0.68593,0.16348,-0.02732,0.00253,-0.0001,2.89522,123.60485,-29.98773,4.06769,-0.78786,0.13722,-0.02241,0.00238,-0.0001,-0.05799,11.50889,-6.81002,2.07205,-0.54466,0.12951,-0.02157,0.00199,-8E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Medium,,,
205,2025-04-12,15:35:06.21,4,3,"Yochum, Simon",10106321,Right,DAV_WIL,"Gomric, Hank",10135210,Left,SLU_BILL,Undefined,6,Top,2,1,1,Sinker,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.4361,3.83449,-5.441907,1916.205051,269.226006,3:00,2.53597,4.65731,5.91796,-41.1062,1.64095,16.12564,2.69049,0.93553,73.6468,-3.760626,-2.570039,0.470571,,,,,,,,,,,,-9.78501,0.16583,-4.22912,50,2.82176,10.56128,-117.52554,6.5844,-13.62617,23.17744,-31.94314,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,3d22d050-17d5-11f0-99f5-3198f9937bb1,80.09939,,,7.78929,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,19:35:06.21,2025-04-12T15:35:06.2127104-04:00,2025-04-12T19:35:06.2127104Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,2b08b38b-852d-4eda-b869-97f4e779ae5c,54.58204,-118.42573,11.58872,2.54194,7.82503,-15.97157,-4.64958,11.0905,-6.81308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
206,2025-04-12,15:35:29.33,4,4,"Yochum, Simon",10106321,Right,DAV_WIL,"Gomric, Hank",10135210,Left,SLU_BILL,Undefined,6,Top,2,1,2,Sinker,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,82.9643,3.496977,-5.115198,1842.423321,270.400698,3:00,2.43112,4.69875,5.84667,-40.03943,1.26221,20.41749,2.36126,1.63404,74.89652,-3.900943,-1.477927,0.462546,,,,,,,,,,,,-11.90453,0.02138,-4.29357,50,2.69369,9.9032,-119.82393,6.0185,-17.19179,24.60081,-32.14315,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,4b024c00-17d5-11f0-99f5-3198f9937bb1,81.48905,,,8.06778,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,19:35:29.33,2025-04-12T15:35:29.3390000-04:00,2025-04-12T19:35:29.3390000Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,5ad3ec05-b5be-4c8a-80b9-d5eb7ba04b65,54.65409,-120.77568,12.3004,2.4368,7.26203,-16.07158,-4.68957,10.5683,-8.59589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0312,,,1.233301,,,,2.65489,6.21158,3.381,84.15216,3.05386,-40.63623,2.69977,72.04563,-4.93092,6.2523,14.98019,-14.31588,3.33293,-41.05481,4.45039,High,High,High,,,High,High,High
207,2025-04-12,15:37:47.21,1,1,"Weber, Charlie",1000161356,Right,SLU_BILL,"Woodall, JD",1000078766,Right,DAV_WIL,Undefined,6,Bottom,0,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.36313,0.756872,-3.064852,2795.193006,94.447276,9:15,4.53431,3.3584,6.08835,-42.70912,2.74032,-16.89564,1.67642,-0.88748,71.87104,-7.133685,-6.09796,0.485217,,,,,,,,,,,,7.86185,1.58658,-3.11279,50,4.57017,6.68763,-113.72722,0.23148,10.2277,22.16006,-30.11003,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,9d3a4540-17d5-11f0-99f5-3198f9937bb1,77.68168,,,6.49209,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,19:37:47.21,2025-04-12T15:37:47.2123904-04:00,2025-04-12T19:37:47.2123904Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,b502b69b-7b56-4217-a9bc-44129a10a648,54.41308,-114.58389,11.08003,4.53873,1.39549,-15.05501,-3.36368,6.29225,5.11385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
208,2025-04-12,15:38:01.41,1,2,"Weber, Charlie",1000161356,Right,SLU_BILL,"Woodall, JD",1000078766,Right,DAV_WIL,Undefined,6,Bottom,0,0,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,78.7672,1.201217,-2.729212,2838.017012,88.700535,9:00,4.48165,3.3074,6.10294,-44.12361,1.05882,-18.90615,1.91701,-0.79404,71.83936,-6.965094,-6.12561,0.483789,,,,,,,,,,,,8.96032,0.57177,-3.08746,50,4.551,6.12404,-114.28718,1.0724,11.70252,23.52755,-31.42732,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,a5b39cd0-17d5-11f0-99f5-3198f9937bb1,77.91088,,,6.92783,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,19:38:01.41,2025-04-12T15:38:01.4159360-04:00,2025-04-12T19:38:01.4159360Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,3bba4847-b5b4-43ad-b42f-b22e6b0c8e36,54.39836,-115.18908,11.76377,4.4868,2.27713,-15.71366,-3.31362,5.67544,5.85126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
209,2025-04-12,15:38:18.89,1,3,"Weber, Charlie",1000161356,Right,SLU_BILL,"Woodall, JD",1000078766,Right,DAV_WIL,Undefined,6,Bottom,0,0,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.9103,-0.423028,-5.155561,2802.082081,93.195989,9:00,4.68053,3.14067,5.95811,-40.93904,2.27567,-15.96855,0.87506,-2.98397,74.19683,-7.924786,-8.000354,0.473137,,,,,,,,,,,,6.73126,1.62941,-2.72084,50,4.62369,11.14151,-117.07408,-2.14206,9.24227,24.31348,-29.93681,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,b014ee40-17d5-11f0-99f5-3198f9937bb1,79.66491,,,6.71347,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,19:38:18.89,2025-04-12T15:38:18.8950528-04:00,2025-04-12T19:38:18.8950528Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,a9c0ee9b-8627-4489-9a6d-eb60768c0397,54.54393,-118.01397,12.15674,4.68412,-0.98479,-14.96841,-3.14464,10.78423,4.62114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
210,2025-04-12,15:38:36.62,1,4,"Weber, Charlie",1000161356,Right,SLU_BILL,"Woodall, JD",1000078766,Right,DAV_WIL,Undefined,6,Bottom,0,1,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,79.80878,1.241005,-2.600057,2765.750367,96.748577,9:15,4.45694,3.24789,5.94412,-40.51156,3.81331,-19.73907,2.23348,-0.81047,72.61189,-6.260519,-6.134639,0.479176,,,,,,,,,,,,9.33961,1.98394,-3.02946,50,4.53323,5.99312,-115.74929,1.25644,12.50231,24.28713,-29.51828,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,baa984b0-17d5-11f0-99f5-3198f9937bb1,78.66094,,,7.1969,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,19:38:36.62,2025-04-12T15:38:36.6280000-04:00,2025-04-12T19:38:36.6280000Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,c8960e3a-ee07-4eed-ab12-97d2b49b5c80,54.55629,-116.70139,12.14356,4.46129,2.41362,-14.75914,-3.2548,5.50301,6.25116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.89569,2.841696,1.724314,1.117383,0.517,2.13309,0.90764,-1.96209,6.67291,0.86227,65.1673,7.14067,-59.62129,-1.87323,65.80963,-5.19045,6.71345,14.61452,-12.73044,0.75363,-60.67332,5.93012,High,High,High,,,High,High,High
211,2025-04-12,15:39:11.27,2,1,"Weber, Charlie",1000161356,Right,SLU_BILL,"Daly, Jameson",1000097079,Left,DAV_WIL,Undefined,6,Bottom,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.62768,-1.649086,-3.583573,2070.503421,204.937961,12:45,5.38088,2.83944,6.88042,-18.22505,13.76977,5.9513,2.35605,0.0656,84.14206,-5.134949,-2.4984,0.407109,,,,,,,,,,,,-4.10961,8.06052,-2.61402,50,5.26933,8.10932,-133.07251,-4.30966,-7.39806,27.50616,-17.66356,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,cf48c110-17d5-11f0-99f5-3198f9937bb1,92.58551,,,7.48561,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,19:39:11.27,2025-04-12T15:39:11.2795136-04:00,2025-04-12T19:39:11.2795136Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,35079f60-8863-436d-b025-22cfe72beaa9,53.61918,-133.81851,13.75308,5.37972,-3.8306,-8.83178,-2.83667,8.30996,-3.69903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
212,2025-04-12,15:39:26.88,2,2,"Weber, Charlie",1000161356,Right,SLU_BILL,"Daly, Jameson",1000097079,Left,DAV_WIL,Undefined,6,Bottom,1,0,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.58697,1.133693,-1.08043,2791.872079,57.037698,8:00,5.33256,2.70292,5.77643,-57.84846,-10.8504,-19.10048,1.5671,0.10574,71.07569,-9.428132,-4.506765,0.493414,,,,,,,,,,,,9.41583,-5.44193,-2.60203,50,5.39134,2.83687,-112.69729,0.3424,11.96679,22.73349,-39.09032,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,d8a5c1e0-17d5-11f0-99f5-3198f9937bb1,76.3911,,,6.51129,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,19:39:26.88,2025-04-12T15:39:26.8889088-04:00,2025-04-12T19:39:26.8889088Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,d5e78a07-9ec0-43a8-8f32-5d1f9be2a03b,54.72731,-113.64689,11.36675,5.34293,1.97524,-19.54516,-2.71009,2.337,5.9834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
213,2025-04-12,15:39:44.28,2,3,"Weber, Charlie",1000161356,Right,SLU_BILL,"Daly, Jameson",1000097079,Left,DAV_WIL,Undefined,6,Bottom,1,0,2,Slider,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,78.37407,1.305114,-1.364625,2853.062342,56.438796,8:00,5.32012,2.7248,6.09171,-57.61657,-11.6639,-20.03052,1.72654,-0.20695,71.14543,-9.29723,-4.977117,0.487895,,,,,,,,,,,,9.86449,-5.98677,-2.60929,50,5.39093,3.44265,-113.77867,0.77423,12.64555,25.17537,-39.84863,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,e30146f0-17d5-11f0-99f5-3198f9937bb1,77.25517,,,7.22864,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,19:39:44.28,2025-04-12T15:39:44.2860000-04:00,2025-04-12T19:39:44.2860000Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,38b35aca-1071-40e0-b29c-dffb1a0a0b68,54.41098,-114.75052,12.58769,5.33135,2.31251,-19.92431,-2.73277,2.95449,6.32278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.69787,,,0.985791,,,,-0.74883,6.35218,-4.21377,71.64082,6.65041,-53.14756,-0.68903,78.94571,-5.64261,6.37121,12.23295,-12.11726,-4.30871,-56.78868,7.33327,High,High,High,,,High,High,High
214,2025-04-12,15:40:20.47,3,1,"Weber, Charlie",1000161356,Right,SLU_BILL,"Putnam, Eli",801691,Right,DAV_WIL,Undefined,6,Bottom,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.19242,-0.36094,-2.833563,2835.783594,88.048855,9:00,4.58653,3.1848,6.19579,-41.44624,0.78626,-16.66753,0.79905,-0.82222,74.43449,-8.012451,-5.836029,0.46773,,,,,,,,,,,,7.90016,0.82673,-2.9627,50,4.53822,6.42306,-117.88514,-1.9984,11.00798,24.46432,-31.0221,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,f8a87d70-17d5-11f0-99f5-3198f9937bb1,80.58596,,,6.75793,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,19:40:20.47,2025-04-12T15:40:20.4772864-04:00,2025-04-12T19:40:20.4772864Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,ebdb5a83-6784-4e53-a936-9a0327005f92,54.30674,-118.77554,12.23216,4.5904,-0.86932,-15.51105,-3.18919,6.02241,5.50399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
215,2025-04-12,15:40:34.36,3,2,"Weber, Charlie",1000161356,Right,SLU_BILL,"Putnam, Eli",801691,Right,DAV_WIL,Undefined,6,Bottom,2,1,0,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,80.24149,0.964232,-1.456704,2698.661229,102.52867,9:30,4.6116,3.22069,6.04454,-38.61597,4.79654,-15.22048,2.2867,0.60336,73.19008,-6.208537,-4.193875,0.474219,81.11567,75.925707,48.780813,5140.028733,,,,,26.86276,,,7.4504,2.56843,-3.09886,50,4.66591,3.52146,-116.53228,0.78637,10.15768,23.64122,-28.67232,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,00d6c240-17d6-11f0-99f5-3198f9937bb1,79.4832,114.87439,,7.0514,,,,3.53738,1.78456,-1.83986,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,19:40:34.36,2025-04-12T15:40:34.3646720-04:00,2025-04-12T19:40:34.3646720Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,7d693998-fac3-4feb-be0a-b9a124ba05df,54.45621,-117.43284,11.82061,4.61515,1.87859,-14.33616,-3.22563,3.13453,5.07884,,3.5374,19.05989,-14.24941,4.50582,0.13041,-1.37262,1.02344,-0.36947,0.05472,1.78455,115.39861,-29.77627,3.80103,-0.87103,0.40104,-0.22853,0.0809,-0.01228,-1.83986,21.76144,-3.64807,0.80824,-0.06888,-0.06767,0.05446,-0.01919,0.00274,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,
216,2025-04-12,15:41:15.80,3,3,"Weber, Charlie",1000161356,Right,SLU_BILL,"Putnam, Eli",801691,Right,DAV_WIL,Undefined,6,Bottom,2,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.27587,1.018447,-1.558337,2859.235258,68.746359,8:15,4.54943,3.2642,6.03097,-49.34865,-5.69764,-18.45214,1.38065,0.28303,73.09565,-8.073313,-4.879046,0.47552,,,,,,,,,,,,9.09686,-2.93752,-3.1321,50,4.60209,3.84433,-116.56715,0.51102,12.31998,25.12133,-36.15239,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,1988c7c0-17d6-11f0-99f5-3198f9937bb1,79.26579,,,7.18022,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,19:41:15.80,2025-04-12T15:41:15.8074880-04:00,2025-04-12T19:41:15.8074880Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,5bea6b23-9fa8-4ee3-b7e8-24d0a5f4f121,54.47169,-117.52689,12.56066,4.55618,1.89219,-18.07619,-3.26998,3.37365,6.15999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
217,2025-04-12,15:41:34.13,3,4,"Weber, Charlie",1000161356,Right,SLU_BILL,"Putnam, Eli",801691,Right,DAV_WIL,Undefined,6,Bottom,2,2,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.48968,-1.113942,-4.965962,2159.889278,237.1418,2:00,4.5928,3.19476,6.67836,-22.7906,10.88973,14.99835,1.67061,-0.10951,81.71433,-5.458163,-2.247357,0.417695,,,,,,,,,,,,-9.52741,6.44162,-2.86763,50,4.5089,10.81386,-131.03539,-3.19946,-16.34301,31.15098,-21.12427,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,24664e10-17d6-11f0-99f5-3198f9937bb1,90.23909,,,8.77535,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,19:41:34.13,2025-04-12T15:41:34.1366784-04:00,2025-04-12T19:41:34.1366784Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,b29b103b-5a56-4602-8f8f-41617bb80469,53.82165,-131.94078,15.57549,4.59297,-2.58549,-10.56213,-3.18883,11.28887,-8.1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
218,2025-04-12,15:41:50.51,3,5,"Weber, Charlie",1000161356,Right,SLU_BILL,"Putnam, Eli",801691,Right,DAV_WIL,Undefined,6,Bottom,2,2,2,Slider,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,80.23355,0.753018,-1.295391,2865.837342,66.531493,8:15,4.5548,3.1121,6.13573,-49.88613,-6.41229,-18.14127,1.09382,0.40286,73.15992,-8.446417,-4.56901,0.474554,84.83169,-7.307828,-44.407399,,,,,15.95194,15.40778,-38.687338,0.108626,9.06595,-3.24453,-3.00362,50,4.58628,3.28603,-116.56157,-0.02149,12.2839,25.00561,-36.57021,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,2e3c9d90-17d6-11f0-99f5-3198f9937bb1,79.42714,1.72154,,7.07363,,,,2.86161,1.72154,-0.57746,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,19:41:50.51,2025-04-12T15:41:50.5128448-04:00,2025-04-12T19:41:50.5128448Z,GroundBall,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,cd4f1f58-9374-4ff9-b982-b343bc6cf99c,54.36723,-117.49472,12.5028,4.56161,1.34323,-18.28511,-3.11769,2.82763,6.14195,180,2.85946,88.28418,,,,,,,,1.72192,-15.84827,,,,,,,,-0.57535,-86.47659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
219,2025-04-12,15:44:19.16,1,1,"Yochum, Simon",10106321,Right,DAV_WIL,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,Undefined,7,Top,0,0,0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.25342,4.739458,-5.873891,1818.646049,236.893631,2:00,2.64249,4.35779,6.15166,-35.41569,10.00008,12.81268,4.10346,-0.02085,70.75591,-1.902737,-3.587665,0.485037,,,,,,,,,,,,-8.41445,4.11366,-3.91564,50,2.98774,11.23789,-114.00629,8.49359,-10.90666,23.92307,-26.842,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,86c0fc40-17d6-11f0-99f5-3198f9937bb1,77.71047,,,8.49751,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,19:44:19.16,2025-04-12T15:44:19.1647232-04:00,2025-04-12T19:44:19.1647232Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,bdb09b10-0f17-493e-b75b-3e6eea0547d5,54.3437,-114.91415,11.96154,2.64608,9.51222,-13.421,-4.34997,11.65179,-5.45333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
220,2025-04-12,15:44:38.62,1,2,"Yochum, Simon",10106321,Right,DAV_WIL,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,Undefined,7,Top,0,1,0,Sinker,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,79.15566,3.843238,-5.707321,1827.414319,247.571603,2:15,2.53153,4.37057,6.04402,-38.18541,6.90823,13.11544,2.93075,0.16189,71.56636,-3.257564,-3.369166,0.483314,,,,,,,,,,,,-8.3826,2.87169,-3.9314,50,2.81241,10.92018,-114.17419,6.57187,-11.01401,21.92704,-28.40089,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,925a3170-17d6-11f0-99f5-3198f9937bb1,77.98754,,,7.5893,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,19:44:38.62,2025-04-12T15:44:38.6238464-04:00,2025-04-12T19:44:38.6238464Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,129ec69e-53f6-4d55-a43c-07324d3dd160,54.45499,-115.02658,10.96352,2.53548,7.67593,-14.20044,-4.36424,11.34835,-5.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
