PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
198,2025-02-23,15:04:36.21,3,2,"Ban, Jason",1000281910,Left,DAV_WIL,"Trommer, Michael",1000274079,Left,BUC_BIS,Undefined,6,Top,1,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.25634,-1.170656,3.456758,2185.470926,145.424018,10:45,6.33392,-2.06152,5.93019,-16.70229,19.70332,-12.66434,3.85377,0.0943,79.44011,-4.39282,1.187853,0.434266,,,,,,,,,,,,7.52217,10.81028,1.79185,50,6.23076,-7.17044,-127.78137,-3.05914,12.2639,29.75192,-14.54938,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,685ecaa0-f221-11ef-9d99-affcae2ee4f8,86.79583,,,8.81624,,,,,,,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,20:04:36.21,2025-02-23T15:04:36.2127872-05:00,2025-02-23T20:04:36.2127872Z,,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,7d5e6a95-3c21-4aea-8509-8aedf5216b32,54.5657,-128.84003,14.87596,6.33041,-2.54143,-7.27469,2.05476,-7.60682,6.13195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
199,2025-02-23,15:04:55.10,3,3,"Ban, Jason",1000281910,Left,DAV_WIL,"Trommer, Michael",1000274079,Left,BUC_BIS,Undefined,6,Top,1,1,1,Slider,Curveball,InPlay,Undefined,LineDrive,Single,0,0,,76.43415,0.989753,2.285992,2037.349845,200.036582,12:45,6.15447,-2.19823,5.54789,-45.50869,3.17449,0.58169,3.28784,-0.01235,69.89714,-7.359902,2.389658,0.502182,99.09806,6.244909,28.738864,2952.956307,,,,99.66668,98.71044,30.274055,0.752543,0.37252,1.73906,1.99983,50,6.20994,-4.44766,-110.87438,0.47266,0.46143,20.74504,-30.02005,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,73ab8d80-f221-11ef-9d99-affcae2ee4f8,75.05737,5.64003,,6.53702,,,,2.41532,3.53038,0.26641,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,20:04:55.10,2025-02-23T15:04:55.1095296-05:00,2025-02-23T20:04:55.1095296Z,GroundBall,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,6696b565-030b-4710-8784-2dfb908be31b,54.95244,-111.79716,10.37252,6.15922,1.80801,-15.01002,2.19813,-4.46818,0.23071,,2.4692,125.71167,-19.50776,,,,,,,3.61646,14.24719,-25.45608,,,,,,,0.25522,69.67874,-4.30208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
200,2025-02-23,15:05:42.71,4,1,"Ban, Jason",1000281910,Left,DAV_WIL,"Facinelli, Ryan",1000198373,Right,BUC_BIS,Undefined,6,Top,1,0,0,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,1,,83.81722,-2.231757,3.943431,1753.696204,117.216375,10:00,6.02061,-2.26787,6.34294,-29.62502,9.52843,-16.13836,1.49133,0.02344,77.08652,-7.758985,1.026784,0.450356,31.74439,-44.162118,96.316266,,,,,3.7621,3.60418,25.787515,0.053014,9.60264,5.92496,1.98858,50,5.84376,-7.8064,-121.58357,-5.61373,14.39489,23.51491,-23.29218,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,90025810-f221-11ef-9d99-affcae2ee4f8,83.69469,1.74123,,6.73069,,,,3.58469,1.74123,-0.14539,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,20:05:42.71,2025-02-23T15:05:42.7167744-05:00,2025-02-23T20:05:42.7167744Z,GroundBall,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,0bbe1b19-dc62-4aff-bb58-9532e1dff789,54.15962,-122.38542,11.75746,6.02164,-4.81948,-11.64609,2.26315,-8.29726,7.19744,180,3.58509,-3.72069,,,,,,,,1.7447,-32.84447,,,,,,,,-0.14895,33.61413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
201,2025-02-23,15:06:26.99,5,1,"Ban, Jason",1000281910,Left,DAV_WIL,"Bullock, Garrison",1000169133,Right,BUC_BIS,Undefined,6,Top,2,0,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,81.03954,-1.985521,3.8636,2136.438021,198.52811,12:30,6.0851,-2.36721,5.65108,-35.31419,7.94536,2.19315,1.28539,1.42461,74.39978,-8.458122,4.25437,0.473383,,,,,,,,,,,,-0.00461,5.00485,2.03776,50,5.89387,-8.00971,-117.35243,-5.21835,-0.0064,23.01318,-25.22178,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,aa6eded0-f221-11ef-9d99-affcae2ee4f8,79.62362,,,6.63975,,,,,,,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,20:06:26.99,2025-02-23T15:06:26.9902848-05:00,2025-02-23T20:06:26.9902848Z,,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,65cbc04c-61b8-4409-ad0e-44e4b7dc18a3,54.84912,-118.29953,11.50659,6.08727,-4.18035,-12.61089,2.3674,-8.00945,-0.0032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
202,2025-02-23,15:06:45.07,5,2,"Ban, Jason",1000281910,Left,DAV_WIL,"Bullock, Garrison",1000169133,Right,BUC_BIS,Undefined,6,Top,2,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.86591,-1.48546,5.515237,1677.98929,106.070786,9:30,5.93446,-2.35924,6.40179,-32.94191,5.92914,-16.64084,1.81661,1.34157,77.58482,-7.599967,2.515465,0.448729,,,,,,,,,,,,10.11449,3.80673,1.97025,50,5.81224,-11.13575,-121.51994,-4.14714,15.27345,21.61603,-26.42566,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,b53114f0-f221-11ef-9d99-affcae2ee4f8,83.99814,,,6.28109,,,,,,,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,20:06:45.07,2025-02-23T15:06:45.0750464-05:00,2025-02-23T20:06:45.0750464Z,,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,d5c2eeac-3fbc-435d-94d9-72a09b0afdaf,54.10098,-122.24725,10.80802,5.93681,-3.258,-13.21283,2.35358,-11.64964,7.63673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
203,2025-02-23,15:07:02.57,5,3,"Ban, Jason",1000281910,Left,DAV_WIL,"Bullock, Garrison",1000169133,Right,BUC_BIS,Undefined,6,Top,2,1,1,Fastball,Sinker,InPlay,Undefined,Popup,Single,0,1,,89.01971,-2.537867,4.089475,2180.686279,137.163009,10:30,6.26869,-2.0606,6.20844,-21.26344,13.3656,-11.46623,2.14683,0.76478,82.34508,-6.51792,2.025599,0.423537,63.63391,32.457646,13.638423,3471.387916,103.219,39.77904,38.02409,192.29206,192.29206,25.069542,3.286541,7.00969,7.8789,1.7591,50,6.06681,-8.78858,-129.13113,-6.38519,11.96775,24.08307,-18.72229,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,bf996b40-f221-11ef-9d99-affcae2ee4f8,88.99441,39.95486,,6.67463,,,,1.10154,2.1662,-0.76962,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,20:07:02.57,2025-02-23T15:07:02.5785856-05:00,2025-02-23T20:07:02.5785856Z,FlyBall,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,cdf2336c-f53c-4cf8-87f3-47bdfe4881f3,54.2939,-129.92948,12.04154,6.26819,-5.76455,-9.36115,2.05701,-9.18531,5.98388,228.575352,1.10112,76.54452,-12.98131,3.0776,-0.84583,0.31577,-0.10645,0.02095,-0.00166,2.16676,50.06895,-17.87415,0.85111,0.1529,-0.19448,0.07755,-0.01381,0.00091,-0.7694,18.56243,4.31258,-1.36431,0.36958,-0.10513,0.02882,-0.0051,0.00037,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
204,2025-02-23,15:07:40.86,6,1,"Ban, Jason",1000281910,Left,DAV_WIL,"Chiaravallo, Michael",10109198,Right,BUC_BIS,Undefined,6,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.56549,-0.635422,2.863994,2125.708983,158.748981,11:15,6.35173,-2.14868,5.99479,-16.0178,18.70292,-6.84634,4.4273,-0.06292,81.75761,-3.700268,1.635336,0.424098,,,,,,,,,,,,4.28508,10.09536,1.92652,50,6.29263,-6.21039,-129.97287,-1.88545,7.33532,27.05636,-14.89256,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,d6702110-f221-11ef-9d99-affcae2ee4f8,88.87679,,,7.80788,,,,,,,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,20:07:40.86,2025-02-23T15:07:40.8655360-05:00,2025-02-23T20:07:40.8655360Z,,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,a1106215-2dab-42de-a8a3-2c065c850e08,54.50319,-130.90694,13.52818,6.34885,-1.37131,-7.44628,2.14529,-6.46363,3.66766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
205,2025-02-23,15:07:59.53,6,2,"Ban, Jason",1000281910,Left,DAV_WIL,"Chiaravallo, Michael",10109198,Right,BUC_BIS,Undefined,6,Top,2,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.40944,-1.051389,4.780441,1671.992809,104.261897,9:30,6.06778,-2.14112,6.31749,-35.5147,5.12772,-15.11308,2.13633,1.01282,75.65241,-7.650788,2.05555,0.45884,,,,,,,,,,,,9.24552,3.32122,1.79788,50,5.97358,-9.44661,-119.45226,-3.25802,13.36159,22.95986,-27.37424,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,e19f70e0-f221-11ef-9d99-affcae2ee4f8,82.14724,,,6.75703,,,,,,,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,20:07:59.53,2025-02-23T15:07:59.5346944-05:00,2025-02-23T20:07:59.5346944Z,,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,4bae6952-eff1-49c5-94e0-071d0f3059c4,54.18438,-120.25385,11.47993,6.07064,-2.30231,-13.68712,2.13583,-9.91309,6.6808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
206,2025-02-23,15:08:16.71,6,3,"Ban, Jason",1000281910,Left,DAV_WIL,"Chiaravallo, Michael",10109198,Right,BUC_BIS,Undefined,6,Top,2,2,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,,88.23579,-2.42287,3.496871,2203.636142,136.703249,10:30,6.20813,-2.27326,5.98801,-23.611,12.02532,-10.32611,1.98945,0.11124,81.3778,-6.816853,1.643518,0.429653,47.98034,-20.024245,-2.628746,,,,,10.412,8.95816,-1.757931,0.094912,6.27516,7.14024,2.00303,50,6.00338,-7.41374,-128.00445,-6.18096,10.48261,24.73282,-20.24628,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,ebcce110-f221-11ef-9d99-affcae2ee4f8,87.72759,2.30322,,6.85799,,,,4.09403,2.30322,-0.02956,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,20:08:16.71,2025-02-23T15:08:16.7132672-05:00,2025-02-23T20:08:16.7132672Z,GroundBall,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,cadf2c0d-3b0d-42a4-98db-b2edc4b021fb,54.51405,-128.8737,12.36641,6.2081,-5.46939,-10.12314,2.27006,-7.78216,5.24131,,4.08688,66.51536,,,,,,,,2.30583,-24.26703,,,,,,,,-0.02923,-3.05388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
207,2025-02-23,15:08:55.39,7,1,"Ban, Jason",1000281910,Left,DAV_WIL,"Swenson, Andrew",10148141,Right,BUC_BIS,Undefined,6,Top,2,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Double,0,1,,89.7765,-1.625095,3.220154,2215.867701,143.983663,10:45,6.29404,-2.17028,6.03851,-18.99084,15.43402,-10.44642,3.20395,-0.056,82.32852,-5.210561,1.343732,0.422287,94.31265,23.270068,29.456624,2822.647827,91.43508,41.03032,61.15247,324.34023,314.8066,40.863138,3.73183,6.24524,8.70969,1.92445,50,6.15671,-6.89727,-130.27713,-4.27641,10.77307,26.41422,-17.14974,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,02e1d860-f222-11ef-9d99-affcae2ee4f8,89.25794,49.25164,,7.44798,,,,0.11801,3.04803,-0.03952,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,20:08:55.39,2025-02-23T15:08:55.3993216-05:00,2025-02-23T20:08:55.3993216Z,LineDrive,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,55bcc34e-e46a-43ce-92e5-65311bca4eac,54.4616,-131.17861,13.20711,6.29267,-3.69111,-8.57487,2.16612,-7.26494,5.38654,230.615702,0.11741,110.66376,-24.27782,6.44021,-1.68069,0.44547,-0.10321,0.01528,-0.00096,3.04856,54.63239,-17.0824,0.26138,0.36504,-0.18543,0.04965,-0.00634,0.00028,-0.03971,62.49586,-0.4554,-1.03543,0.40823,-0.08641,0.00935,-8E-05,-5E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
208,2025-02-23,15:10:26.79,8,1,"Ban, Jason",1000281910,Left,DAV_WIL,"Nascimento, Luke",10109928,Right,BUC_BIS,Undefined,6,Top,2,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.61435,-1.653725,4.613142,1723.824074,105.124488,9:30,6.03481,-2.27476,6.09026,-34.16864,6.92957,-20.4208,1.65227,0.30009,75.2895,-8.002388,0.943184,0.461406,,,,,,,,,,,,11.98946,4.46162,1.9293,50,5.88876,-8.88682,-119.63079,-4.51483,17.24251,24.72152,-25.7576,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,39586940-f222-11ef-9d99-affcae2ee4f8,81.69047,,,7.32485,,,,,,,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,20:10:26.79,2025-02-23T15:10:26.7951104-05:00,2025-02-23T20:10:26.7951104Z,,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,2481dd7e-af83-42f8-84a0-6c0bcf9d70a7,54.41119,-120.53891,12.36076,6.03723,-3.56865,-12.8788,2.26739,-9.5202,8.62126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
209,2025-02-23,15:10:43.26,8,2,"Ban, Jason",1000281910,Left,DAV_WIL,"Nascimento, Luke",10109928,Right,BUC_BIS,Undefined,6,Top,2,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.73203,-1.75513,3.456131,2236.97446,137.824497,10:30,6.31657,-2.13336,6.13821,-18.07977,17.30131,-14.60269,3.18436,-0.15221,80.75093,-5.205488,0.828662,0.428112,,,,,,,,,,,,8.49398,9.78071,1.87659,50,6.17293,-7.16258,-128.63943,-4.45226,14.17975,27.61955,-15.84626,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,43293a80-f222-11ef-9d99-affcae2ee4f8,88.04349,,,7.9811,,,,,,,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,20:10:43.26,2025-02-23T15:10:43.2669184-05:00,2025-02-23T20:10:43.2669184Z,,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,45aa1771-3abd-4aa9-a9d5-548604d7d271,54.36026,-129.57222,13.80978,6.31426,-3.91708,-7.92313,2.12658,-7.64146,7.08988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
210,2025-02-23,15:11:01.89,8,3,"Ban, Jason",1000281910,Left,DAV_WIL,"Nascimento, Luke",10109928,Right,BUC_BIS,Undefined,6,Top,2,0,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.29899,-2.662978,5.355832,1811.714906,111.734918,9:45,6.00155,-2.20978,6.11393,-29.93848,9.35512,-20.2547,1.03184,1.06894,77.31064,-8.223049,1.720773,0.451162,,,,,,,,,,,,12.09619,5.92992,1.80894,50,5.78045,-10.68044,-121.94998,-6.61309,18.21158,24.03507,-23.24617,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,4e40e3a0-f222-11ef-9d99-affcae2ee4f8,83.54528,,,6.98836,,,,,,,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,20:11:01.89,2025-02-23T15:11:01.8902528-05:00,2025-02-23T20:11:01.8902528Z,,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,17cca29f-8e63-4765-a306-b7c235bd8cca,54.3889,-122.81195,12.01753,6.00267,-5.77942,-11.62309,2.20368,-11.33355,9.10579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
211,2025-02-23,15:11:20.08,8,4,"Ban, Jason",1000281910,Left,DAV_WIL,"Nascimento, Luke",10109928,Right,BUC_BIS,Undefined,6,Top,2,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.51247,-1.304305,1.716052,2176.358841,140.210589,10:45,6.34548,-2.08138,6.00939,-18.49635,17.05745,-13.24961,3.59499,-1.5952,80.77342,-4.818521,-0.666774,0.429155,,,,,,,,,,,,7.24575,9.46725,1.95351,50,6.23278,-3.29108,-128.51388,-3.4611,12.10035,26.99057,-16.36381,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,59108740-f222-11ef-9d99-affcae2ee4f8,87.82939,,,7.73905,,,,,,,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,20:11:20.08,2025-02-23T15:11:20.0888832-05:00,2025-02-23T20:11:20.0888832Z,,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,e03b9ee8-9ee0-4172-9a09-7e583f178993,54.48881,-129.45319,13.49529,6.34332,-2.89162,-8.1819,2.07537,-3.71219,6.05017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
212,2025-02-23,15:11:40.71,8,5,"Ban, Jason",1000281910,Left,DAV_WIL,"Nascimento, Luke",10109928,Right,BUC_BIS,Undefined,6,Top,2,2,2,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,82.92921,-2.389866,4.562259,1761.850158,120.098981,10:00,6.00665,-2.27775,6.12782,-28.23667,12.30808,-18.92544,1.43614,0.37134,75.91056,-7.66375,1.160323,0.458288,60.91354,37.213068,142.123418,3613.951691,-88.61814,37.28621,65.16707,170.95664,52.52142,144.867611,3.030364,11.16528,7.42937,1.93837,50,5.80852,-8.88364,-120.09956,-5.8596,16.2764,23.67594,-21.34371,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,65662ea0-f222-11ef-9d99-affcae2ee4f8,82.24615,39.25738,,7.01865,,,,2.35747,1.51313,-0.42322,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,20:11:40.71,2025-02-23T15:11:40.7171584-05:00,2025-02-23T20:11:40.7171584Z,FlyBall,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,f0622e55-ac7e-4e97-ae20-c20c4d837f43,54.37395,-120.95875,11.83797,6.0071,-5.08505,-10.67185,2.27147,-9.4743,8.1382,307.010507,2.35705,-56.14398,3.40607,-0.05945,-0.30982,0.25274,-0.08414,0.01291,-0.00074,1.51309,54.03157,-21.15884,1.63615,-0.2837,-0.00266,0.02899,-0.00856,0.00081,-0.42289,43.67006,-4.87855,0.50449,0.16654,-0.19243,0.06933,-0.01107,0.00066,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
213,2025-02-23,15:12:03.07,8,6,"Ban, Jason",1000281910,Left,DAV_WIL,"Nascimento, Luke",10109928,Right,BUC_BIS,Undefined,6,Top,2,2,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,88.67667,-3.620085,3.250214,2336.789135,147.719259,11:00,6.36008,-2.0716,6.03798,-16.63166,19.38265,-11.40083,1.61221,-0.00891,80.05465,-6.812858,1.202189,0.431926,91.96274,55.81215,5.083719,3795.006504,105.76691,143.06008,30.22105,218.48465,103.1747,21.712657,6.116294,6.93764,11.54016,1.82401,50,6.06802,-6.81506,-128.25799,-8.57694,11.38463,30.20573,-13.23679,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,72be03c0-f222-11ef-9d99-affcae2ee4f8,87.26602,148.57156,,8.62202,,,,1.94125,2.17822,0.01738,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,20:12:03.07,2025-02-23T15:12:03.0768640-05:00,2025-02-23T20:12:03.0768640Z,FlyBall,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,3d6f2f0b-6a84-459e-b818-b84b2324f953,54.46064,-129.30423,15.10286,6.35716,-8.11845,-6.6184,2.0669,-7.20939,5.69231,199.156939,1.94919,75.33088,-22.86513,6.07447,-0.84399,-0.03713,0.03586,-0.00518,0.00025,2.15971,111.85843,-27.08122,3.48001,-0.86587,0.18168,-0.02115,0.00077,2E-05,0.01812,6.72487,6.37869,-2.53825,0.5396,-0.03876,-0.0083,0.00189,-0.00011,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
214,2025-02-23,15:14:40.61,1,1,"Mitchell, Bryce",1000189504,Right,BUC_BIS,"Jouras, Noah",1000282260,Right,DAV_WIL,Undefined,6,Bottom,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.05406,-1.366469,-3.15297,2092.151412,196.310995,12:30,5.4555,1.7055,5.50514,-23.66194,12.54312,3.29957,2.2035,-0.97133,80.65766,-5.777478,-2.56626,0.433068,,,,,,,,,,,,-2.62295,7.11823,-1.43218,50,5.32039,6.95223,-128.91723,-3.89302,-4.36981,29.3148,-20.31508,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,d094fe90-f222-11ef-9d99-affcae2ee4f8,87.03587,,,8.39639,,,,,,,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,20:14:40.61,2025-02-23T15:14:40.6192128-05:00,2025-02-23T20:14:40.6192128Z,,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,20108557-614d-4a27-a6c0-d7eb61e69275,54.99121,-130.04724,14.6574,5.45536,-3.10992,-10.15754,-1.70341,7.12068,-2.18491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
