PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
171,2025-02-21,18:43:13.67,2,1,"Hawkins, Tyler",1000250271,Right,BUC_BIS,"Daly, Jameson",1000097079,Left,DAV_WIL,Undefined,6,Bottom,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,70.53729,2.248064,-0.823337,2205.158782,51.918978,7:45,6.00891,1.47773,5.69876,-65.59563,-7.51678,-12.45623,2.63881,-0.32759,63.49214,-9.805262,-3.054057,0.548505,,,,,,,,,,,,6.00311,-3.94819,-1.4008,50,6.15745,1.90705,-102.16671,2.05571,6.16311,21.32797,-36.22747,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,9e2e5620-f0ad-11ef-8fbf-0b2832a7adb3,68.71853,,,7.04515,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,23:43:13.67,2025-02-21T18:43:13.6799744-05:00,2025-02-21T23:43:13.6799744Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,63ac74f6-6ce1-4b56-a2fe-8335c14a921c,54.80063,-103.164,10.66399,6.02172,3.7497,-18.11374,-1.48324,1.61886,3.08156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
172,2025-02-21,18:43:25.73,2,2,"Hawkins, Tyler",1000250271,Right,BUC_BIS,"Daly, Jameson",1000097079,Left,DAV_WIL,Undefined,6,Bottom,1,0,1,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,73.04766,0.12387,-2.192415,1217.316049,252.52389,2:30,6.16466,1.17568,5.92465,-46.22164,7.35571,16.70686,2.42788,0.53252,65.64771,-8.486641,0.810323,0.52682,,,,,,,,,,,,-9.39245,4.27882,-1.00996,50,6.14864,3.47427,-105.83875,-1.06521,-10.37128,22.52823,-27.44932,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,a558bf80-f0ad-11ef-8fbf-0b2832a7adb3,71.54711,,,7.39995,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,23:43:25.73,2025-02-21T18:43:25.7377792-05:00,2025-02-21T23:43:25.7377792Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,076fb5e0-789b-4cab-90ac-06d261b9e976,54.57363,-106.80783,11.26411,6.16906,0.11555,-13.72466,-1.16901,3.9204,-5.18564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
173,2025-02-21,18:43:55.01,2,3,"Hawkins, Tyler",1000250271,Right,BUC_BIS,"Daly, Jameson",1000097079,Left,DAV_WIL,Undefined,6,Bottom,1,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.13491,-2.493842,-0.971653,2005.722152,206.036904,12:45,6.24552,1.12672,5.93414,-17.62092,17.48332,7.87768,2.46162,0.88164,80.76877,-5.874095,0.44377,0.426433,95.22375,20.13776,-59.242488,3329.027738,51.318,31.33529,-97.29558,250.58539,172.32367,-67.303629,2.948681,-4.35264,10.19028,-1.05351,50,6.03654,1.86985,-130.52867,-6.18876,-7.34174,33.19334,-14.98579,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,b6ba0ef0-f0ad-11ef-8fbf-0b2832a7adb3,88.38996,33.60826,,9.36615,,,,0.13193,2.05626,-0.38735,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,23:43:55.01,2025-02-21T18:43:55.0188032-05:00,2025-02-21T23:43:55.0188032Z,LineDrive,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,c843e86e-c2c1-4aba-bf5b-0f3b260b8c60,54.56148,-131.68354,16.59667,6.24279,-5.66737,-7.4929,-1.12301,2.12529,-3.67087,,0.13191,67.05771,-19.95889,4.82599,-1.16618,0.2693,-0.04946,0.00557,-0.00027,2.05642,48.07833,-20.95932,2.65536,-0.78202,0.32451,-0.12867,0.02946,-0.0027,-0.38728,-112.68103,20.19721,-4.9396,1.16467,-0.22967,0.02332,0.00136,-0.00041,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
174,2025-02-21,18:44:16.79,2,4,"Hawkins, Tyler",1000250271,Right,BUC_BIS,"Daly, Jameson",1000097079,Left,DAV_WIL,Undefined,6,Bottom,1,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.82082,-2.005917,-3.162869,2076.029137,211.724664,1:00,6.3292,1.00563,6.04959,-14.39635,20.01107,11.55788,3.26894,-0.96221,81.37328,-4.816186,-1.08658,0.42218,,,,,,,,,,,,-6.95244,11.30406,-0.76514,50,6.16503,6.75555,-131.44141,-4.96633,-11.92465,32.95269,-12.78564,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,c3b87970-f0ad-11ef-8fbf-0b2832a7adb3,89.28057,,,9.44753,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,23:44:16.79,2025-02-21T18:44:16.7906304-05:00,2025-02-21T23:44:16.7906304Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,9d39b862-bdd6-4d27-8fc9-1bc7f2ede772,54.44588,-132.55131,16.47635,6.32505,-4.53569,-6.39282,-0.99944,7.1572,-5.96233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
175,2025-02-21,18:44:31.15,2,5,"Hawkins, Tyler",1000250271,Right,BUC_BIS,"Daly, Jameson",1000097079,Left,DAV_WIL,Undefined,6,Bottom,1,1,2,ChangeUp,Changeup,InPlay,Undefined,Popup,Out,1,0,,76.12429,-0.460196,-3.01148,1067.599694,245.105256,2:15,6.15613,1.16203,5.90027,-40.29061,9.03477,15.35832,2.37076,-0.3564,68.44906,-7.974769,-0.255289,0.505483,65.97493,47.571323,30.151148,4574.489275,91.90347,74.11579,60.44583,178.66811,174.1857,34.479927,4.529728,-8.97465,5.29024,-0.92877,50,6.09619,5.24853,-110.24113,-2.05157,-10.78014,23.96926,-25.81951,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,cc4ab030-f0ad-11ef-8fbf-0b2832a7adb3,74.56718,75.15695,,7.67523,,,,2.30298,2.42313,0.30096,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,23:44:31.15,2025-02-21T18:44:31.1551488-05:00,2025-02-21T23:44:31.1551488Z,Popup,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,2c33e556-5a08-4d61-9b6c-f777a15326ec,54.59829,-111.23643,11.98463,6.15912,-0.97944,-12.90975,-1.156,5.69616,-5.39007,191.003453,2.30444,56.40873,-14.66982,4.01313,-0.54531,-0.0661,0.04531,-0.00754,0.00043,2.42075,71.47641,-19.94974,1.5621,-0.30285,0.05186,0.00268,-0.00248,0.00023,0.30184,32.76711,-5.57173,1.25042,-0.06652,-0.07057,0.02581,-0.00369,0.00019,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
176,2025-02-21,18:45:05.04,3,1,"Hawkins, Tyler",1000250271,Right,BUC_BIS,"Schuchart, Chris",1000282281,Right,DAV_WIL,Undefined,6,Bottom,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,78.0339,1.079091,-0.090228,2285.829218,17.997062,6:30,6.16287,1.12946,5.85784,-49.65975,-3.08213,-1.53847,3.02726,0.91742,70.71236,-8.080719,-0.366613,0.491202,,,,,,,,,,,,0.75543,-1.4278,-1.12124,50,6.2218,0.23633,-113.22435,0.54964,0.96457,23.83737,-33.99713,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,e0aa2470-f0ad-11ef-8fbf-0b2832a7adb3,76.73512,,,7.32155,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,23:45:05.04,2025-02-21T18:45:05.0461184-05:00,2025-02-21T23:45:05.0461184Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,b27f6db0-89d3-4e32-a92f-b5ab1b0399e4,54.64118,-114.19728,11.91869,6.17104,1.93726,-16.99856,-1.13008,0.19697,0.48228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
177,2025-02-21,18:45:18.66,3,2,"Hawkins, Tyler",1000250271,Right,BUC_BIS,"Schuchart, Chris",1000282281,Right,DAV_WIL,Undefined,6,Bottom,2,1,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.59684,-0.03196,-0.378418,2293.835688,12.978479,6:30,6.11696,0.95646,5.93923,-50.66093,-3.91252,-1.26906,1.86557,0.49965,70.85152,-9.348089,-0.607043,0.492102,,,,,,,,,,,,0.53543,-1.57772,-0.92556,50,6.08582,0.79019,-112.69322,-1.63977,0.67979,22.91084,-34.17716,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,e8a59970-f0ad-11ef-8fbf-0b2832a7adb3,76.59484,,,6.74532,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,23:45:18.66,2025-02-21T18:45:18.6659328-05:00,2025-02-21T23:45:18.6659328Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,eecca0e2-9c76-4466-abdc-b14018090309,54.56161,-113.61682,11.45542,6.12416,-0.26198,-17.08858,-0.95686,0.76279,0.3399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
178,2025-02-21,18:45:34.56,3,3,"Hawkins, Tyler",1000250271,Right,BUC_BIS,"Schuchart, Chris",1000282281,Right,DAV_WIL,Undefined,6,Bottom,2,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.36763,-2.374867,-3.187214,2210.191122,207.32286,1:00,6.18267,0.8552,6.26433,-12.80091,21.71253,10.52961,2.92165,-1.20898,80.91365,-4.910106,-1.28836,0.42283,,,,,,,,,,,,-6.48705,12.39536,-0.62355,50,5.99985,6.83417,-130.78844,-5.69773,-11.00436,32.89504,-11.14713,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,f20ef650-f0ad-11ef-8fbf-0b2832a7adb3,89.1433,,,9.45399,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,23:45:34.56,2025-02-21T18:45:34.5656320-05:00,2025-02-21T23:45:34.5656320Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,2956cac4-5b7f-4829-a0af-828fddcaddf8,54.23099,-131.84829,16.44752,6.17764,-5.33858,-5.57356,-0.84946,7.18872,-5.50218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
179,2025-02-21,18:45:49.83,3,4,"Hawkins, Tyler",1000250271,Right,BUC_BIS,"Schuchart, Chris",1000282281,Right,DAV_WIL,Undefined,6,Bottom,2,2,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,73.41031,2.757995,-0.470178,2387.021495,75.855984,8:30,5.85207,1.44281,5.69113,-57.15204,-3.48669,-22.02269,3.66194,-0.83063,65.81244,-7.786906,-4.4068,0.527252,,,,,,,,,,,,10.86772,-2.04843,-1.3899,50,6.04946,1.69935,-106.27601,3.34785,12.08119,22.96593,-34.45119,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,fb3297a0-f0ad-11ef-8fbf-0b2832a7adb3,71.48845,,,7.59787,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,23:45:49.83,2025-02-21T18:45:49.8358784-05:00,2025-02-21T23:45:49.8358784Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,cc5d4061-16c1-4b96-9b4d-a3e55c97ef48,54.80694,-107.30975,11.48296,5.86387,4.89856,-17.2256,-1.45415,1.15555,6.0406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
180,2025-02-21,18:46:10.65,3,5,"Hawkins, Tyler",1000250271,Right,BUC_BIS,"Schuchart, Chris",1000282281,Right,DAV_WIL,Undefined,6,Bottom,2,2,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,91.71642,-1.679829,-1.537201,2217.885822,194.028972,12:30,6.33838,0.8741,6.16709,-10.52304,23.10745,5.44603,3.90881,-0.09231,81.86002,-3.803874,-0.555316,0.417386,62.91731,4.279992,176.828752,2537.17548,,,,55.52534,50.47857,178.749641,0.609183,-3.29705,12.78957,-0.76004,50,6.20512,3.32094,-132.85478,-4.06803,-5.75671,34.58734,-9.8431,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,078eceb0-f0ae-11ef-8fbf-0b2832a7adb3,90.30593,4.03032,,9.8564,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,23:46:10.65,2025-02-21T18:46:10.6500096-05:00,2025-02-21T23:46:10.6500096Z,GroundBall,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,292384d4-d32d-4302-b4dd-e82cba2420dc,54.3258,-133.97622,17.29367,6.33184,-3.74888,-4.92155,-0.87074,3.5076,-2.87835,311.399304,-2.71888,-91.88032,8.90056,-0.61678,0.11891,-0.064,0.16438,-0.18815,0.08197,3.4793,6.88675,-21.8036,2.04653,-0.3146,-0.1326,0.14137,0.16155,-0.193,0.13401,5.09057,-6.21751,1.40578,-0.15645,-0.3684,0.35405,0.20697,-0.31795,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
181,2025-02-21,18:49:47.03,1,1,"Katz, Adam",10109942,Right,DAV_WIL,"Bullock, Garrison",1000169133,Right,BUC_BIS,Undefined,7,Top,0,0,0,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,84.70972,-1.218254,-2.397159,2074.979642,171.272859,11:45,5.44481,1.57523,5.52648,-33.30002,5.86866,-0.72902,1.52972,-0.72788,78.45876,-7.302953,-2.527083,0.450444,80.20769,26.377902,35.009505,4644.469029,82.3783,39.20106,72.89537,245.08651,170.44981,49.864233,3.479013,-0.23358,3.60343,-1.36619,50,5.31636,5.1796,-123.01801,-3.78227,-0.3612,22.33292,-26.60204,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,888ccf80-f0ae-11ef-8fbf-0b2832a7adb3,83.67839,41.46507,,6.25096,,,,1.06932,1.35642,0.88987,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,23:49:47.03,2025-02-21T18:49:47.0383104-05:00,2025-02-21T23:49:47.0383104Z,LineDrive,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,8f1add21-9b7a-4717-8641-515d4978d2f0,54.97489,-123.91787,11.16646,5.44716,-2.7104,-13.30102,-1.57519,5.19415,-0.1806,,1.06972,86.30953,-21.02965,4.99095,-1.13725,0.24766,-0.06531,0.01321,-0.00113,1.35638,52.26442,-19.15245,1.53214,-0.05146,-0.10346,0.05625,-0.01236,0.00097,0.88985,60.46525,-0.09504,-1.63429,0.60481,-0.11311,0.00249,0.00325,-0.00044,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
182,2025-02-21,18:50:27.57,1,2,"Katz, Adam",10109942,Right,DAV_WIL,"Bullock, Garrison",1000169133,Right,BUC_BIS,Undefined,7,Top,0,0,1,Cutter,Slider,InPlay,Undefined,FlyBall,Out,1,0,,85.51856,-0.289455,-1.594184,2106.945157,139.423013,10:45,5.49154,1.45719,5.40333,-35.66978,3.21276,-1.71752,2.24772,-0.18011,78.47567,-6.811728,-1.899789,0.448796,101.32551,32.049584,1.25228,2824.008519,109.74182,66.42936,7.53015,353.79867,352.66781,9.814589,5.374651,0.43043,1.99599,-1.31385,50,5.44049,3.52697,-124.16635,-1.91409,0.67173,24.94972,-29.05916,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,a0b532a0-f0ae-11ef-8fbf-0b2832a7adb3,83.98573,98.14369,,7.04289,,,,1.92547,2.31705,0.18311,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,23:50:27.57,2025-02-21T18:50:27.5714560-05:00,2025-02-21T23:50:27.5714560Z,FlyBall,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,130d545f-fe87-4068-b201-c184b0245996,55.09831,-125.1866,12.47486,5.49447,-0.72579,-14.52958,-1.45752,3.4995,0.33586,201.048292,1.92784,125.88844,-28.64496,7.15873,-1.5555,0.29925,-0.04649,0.00474,-0.00022,2.31886,78.81672,-17.73563,0.2996,0.42754,-0.21812,0.05301,-0.00637,0.0003,0.1821,2.77219,5.52046,-1.89155,0.48263,-0.09386,0.01283,-0.0011,4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
183,2025-02-21,18:51:05.13,2,1,"Katz, Adam",10109942,Right,DAV_WIL,"Nascimento, Luke",10109928,Right,BUC_BIS,Undefined,7,Top,1,0,0,Sinker,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,87.4467,-1.740566,-1.096273,1960.057567,203.196728,12:45,5.87749,1.19372,5.70399,-27.5125,9.37099,3.50453,1.96217,0.46416,80.00654,-6.83476,-0.46893,0.437107,,,,,,,,,,,,-2.10756,5.61433,-1.10406,50,5.71441,2.28287,-126.92781,-4.79387,-3.42817,26.68946,-23.04178,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,b71c84d0-f0ae-11ef-8fbf-0b2832a7adb3,86.23167,,,7.44016,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,23:51:05.13,2025-02-21T18:51:05.1390976-05:00,2025-02-21T23:51:05.1390976Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,2a532b52-89c3-4753-a71c-684389fb9e54,54.79593,-127.93229,13.34473,5.87851,-3.92668,-11.52089,-1.19241,2.41189,-1.71408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
184,2025-02-21,18:51:28.19,2,2,"Katz, Adam",10109942,Right,DAV_WIL,"Nascimento, Luke",10109928,Right,BUC_BIS,Undefined,7,Top,1,1,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.19757,0.212932,-1.15229,2135.719434,118.698273,10:00,5.57697,1.28681,5.42545,-36.73211,4.3889,-5.63981,2.71545,-0.2626,76.16791,-6.521442,-2.156089,0.461533,,,,,,,,,,,,2.50024,2.5641,-1.18061,50,5.57054,2.66677,-120.75463,-0.84762,3.68627,23.83779,-28.39365,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,c4d20a50-f0ae-11ef-8fbf-0b2832a7adb3,81.66786,,,7.02966,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,23:51:28.19,2025-02-21T18:51:28.1905664-05:00,2025-02-21T23:51:28.1905664Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,d8c8247c-ebfd-4881-9f36-36a9f11b1c78,55.0732,-121.75199,11.91889,5.58116,0.34036,-14.19683,-1.28896,2.51253,1.84314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
185,2025-02-21,18:51:45.51,2,3,"Katz, Adam",10109942,Right,DAV_WIL,"Nascimento, Luke",10109928,Right,BUC_BIS,Undefined,7,Top,1,1,1,Sinker,Changeup,HitByPitch,Undefined,Undefined,Undefined,0,0,,86.8851,-0.194817,0.482075,1778.936618,236.350522,2:00,5.92784,0.51343,5.74513,-27.73053,9.69465,12.69847,3.43557,2.02049,79.04832,-5.35822,2.755291,0.440305,,,,,,,,,,,,-6.43603,5.33733,-0.56182,50,5.8947,-1.57286,-126.17643,-1.35019,-10.28481,27.77114,-23.64497,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,cf268a80-f0ae-11ef-8fbf-0b2832a7adb3,85.60534,,,7.83677,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,23:51:45.51,2025-02-21T18:51:45.5112192-05:00,2025-02-21T23:51:45.5112192Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,43a8f271-ba4f-4307-8682-fbc7970eab19,54.75636,-127.21899,13.88557,5.92872,-0.46254,-11.82248,-0.51002,-1.18676,-5.1424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
186,2025-02-21,18:52:54.93,3,1,"Katz, Adam",10109942,Right,DAV_WIL,"Fluharty, Billy",10293540,Right,BUC_BIS,Undefined,7,Top,1,0,0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.46207,-2.214849,0.123207,1818.001532,203.604835,12:45,5.95448,0.40727,5.48961,-18.77588,20.36588,8.31075,2.31675,1.21509,77.65735,-5.76564,1.603897,0.450289,,,,,,,,,,,,-4.16563,11.34237,-0.42391,50,5.74818,-0.619,-123.90494,-5.35339,-6.42585,26.54241,-14.67748,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,f88dc0f0-f0ae-11ef-8fbf-0b2832a7adb3,83.70718,,,7.80472,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,23:52:54.93,2025-02-21T18:52:54.9383168-05:00,2025-02-21T23:52:54.9383168Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,7afcaf15-9976-4340-ae54-81f041e2703c,55.00868,-124.97327,13.27121,5.95176,-4.76261,-7.33874,-0.4042,-0.36036,-3.21292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
187,2025-02-21,18:53:14.16,3,2,"Katz, Adam",10109942,Right,DAV_WIL,"Fluharty, Billy",10293540,Right,BUC_BIS,Undefined,7,Top,1,1,0,Sinker,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.65314,-0.663716,-4.036798,2303.216635,192.234703,12:30,5.47282,1.66605,5.33909,-34.641,7.57827,1.33453,1.96182,-2.01613,75.30205,-7.015278,-3.800599,0.467656,,,,,,,,,,,,-1.86902,4.4339,-1.30227,50,5.38824,8.38293,-119.58524,-2.59278,-2.68836,24.50534,-25.79646,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,04023010-f0af-11ef-8fbf-0b2832a7adb3,80.59856,,,7.35109,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,23:53:14.16,2025-02-21T18:53:14.1698560-05:00,2025-02-21T23:53:14.1698560Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,f4ccbb11-ce9f-4dd6-928c-b3f46c884525,55.15838,-120.63766,12.25267,5.47581,-1.48491,-12.89823,-1.66477,8.49838,-1.34418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
