PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
198,2025-03-23,14:56:25.95,1,1,"Smith, Daniel",1000260531,Right,DAV_WIL,"Henson, Will",1000216613,Right,VCU_RAM,Undefined,5,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,82.91519,-2.586562,-3.127838,2027.887121,196.171893,12:30,5.67329,0.60434,6.93182,-22.97824,15.80135,4.25827,1.39865,-1.89106,76.82954,-6.944553,-2.349732,0.448201,,,,,,,,,,,,-3.06307,9.4378,-0.41026,50,5.50312,6.44513,-120.48052,-5.9999,-4.54657,21.24979,-18.16532,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,85f13460-0818-11f0-bfc0-dda3691c1650,84.09712,,,6.08565,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,18:56:25.95,2025-03-23T14:56:25.9558912-04:00,2025-03-23T18:56:25.9558912Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,cd26ade0-a9c7-4834-a5e3-7c42e4eb26bb,53.56923,-121.1084,10.6249,5.67248,-5.46315,-9.08266,-0.60268,6.57947,-2.27328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
199,2025-03-23,14:56:41.06,1,2,"Smith, Daniel",1000260531,Right,DAV_WIL,"Henson, Will",1000216613,Right,VCU_RAM,Undefined,5,Top,0,1,0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.90037,1.142403,-5.537021,2057.699448,250.695572,2:15,4.80527,1.34531,6.67134,-33.05581,6.2941,14.74422,3.10084,-2.50764,76.39199,-5.047476,-2.870458,0.451485,,,,,,,,,,,,-9.10965,3.40575,-0.9785,50,4.86899,11.12663,-120.15371,1.48102,-13.45867,20.96605,-27.14237,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,8ede8370-0818-11f0-bfc0-dda3691c1650,83.48551,,,6.50838,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,18:56:41.06,2025-03-23T14:56:41.0684416-04:00,2025-03-23T18:56:41.0684416Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,258235b4-7c55-4c97-8bbf-da7bffb4dba9,53.82996,-120.82017,10.48303,4.8082,2.34381,-13.57118,-1.33898,11.55445,-6.72934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
200,2025-03-23,14:57:00.86,1,3,"Smith, Daniel",1000260531,Right,DAV_WIL,"Henson, Will",1000216613,Right,VCU_RAM,Undefined,5,Top,0,2,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.19703,0.111114,-2.254524,2049.151658,222.383209,1:30,5.52824,0.91371,6.8405,-22.23718,15.87969,13.36383,3.77656,-0.0297,76.68118,-4.164701,0.185396,0.444355,,,,,,,,,,,,-7.66516,8.75028,-0.773,50,5.52679,4.33399,-122.37192,-0.29232,-11.57903,25.00498,-18.95585,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,9aabe800-0818-11f0-bfc0-dda3691c1650,84.82506,,,7.51586,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,18:57:00.86,2025-03-23T14:57:00.8645120-04:00,2025-03-23T18:57:00.8645120Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,eab69010-b2e1-48b5-88a1-2640140d0268,53.65718,-123.11695,12.50249,5.52709,0.27247,-9.47793,-0.90727,4.67899,-5.78951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
201,2025-03-23,14:57:16.76,1,4,"Smith, Daniel",1000260531,Right,DAV_WIL,"Henson, Will",1000216613,Right,VCU_RAM,Undefined,5,Top,0,3,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.45855,-0.575901,-1.644242,1989.972011,213.712846,1:00,5.49575,0.92173,6.81611,-22.82879,16.66359,10.31717,3.06768,0.28093,75.70343,-4.943055,0.239741,0.452301,,,,,,,,,,,,-5.88713,9.35918,-0.81889,50,5.44972,3.08674,-119.95367,-1.7485,-8.60465,22.52058,-18.49468,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,a4418500-0818-11f0-bfc0-dda3691c1650,83.33477,,,6.75512,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,18:57:16.76,2025-03-23T14:57:16.7655936-04:00,2025-03-23T18:57:16.7655936Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,eb44e873-bf2b-4959-a322-271313642f69,53.6829,-120.64313,11.26029,5.49459,-1.18229,-9.24734,-0.91742,3.35017,-4.30232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
202,2025-03-23,14:57:33.48,1,5,"Smith, Daniel",1000260531,Right,DAV_WIL,"Henson, Will",1000216613,Right,VCU_RAM,Undefined,5,Top,0,3,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,76.41834,0.894324,-1.726034,1435.945608,250.868751,2:15,5.53119,0.89638,6.45542,-39.61254,8.00264,18.04521,3.05217,0.81402,68.90115,-6.575532,1.547916,0.496643,,,,,,,,,,,,-10.13796,4.32544,-0.78236,50,5.57683,2.75019,-110.94558,0.69061,-12.37742,23.63712,-26.89314,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,ae37dfa0-0818-11f0-bfc0-dda3691c1650,75.89447,,,7.51718,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,18:57:33.48,2025-03-23T14:57:33.4843392-04:00,2025-03-23T18:57:33.4843392Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,c9b3c1f6-9a5c-473d-857f-fb5692a13244,54.04503,-111.80406,11.81856,5.53401,1.66735,-13.44657,-0.89041,3.19973,-6.18871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
203,2025-03-23,14:57:52.10,1,6,"Smith, Daniel",1000260531,Right,DAV_WIL,"Henson, Will",1000216613,Right,VCU_RAM,Undefined,5,Top,0,3,2,Fastball,Changeup,HitByPitch,Undefined,Undefined,Undefined,0,0,,84.21269,-0.613171,-1.704135,2091.474494,230.168651,1:45,5.51618,0.8631,6.76557,-23.81592,14.453,15.80942,2.97128,0.62378,76.675,-5.168436,1.180653,0.44524,,,,,,,,,,,,-9.03654,8.22725,-0.75782,50,5.46686,3.11571,-122.47277,-1.91132,-13.61378,26.02255,-19.77949,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,b9485cd0-0818-11f0-bfc0-dda3691c1650,84.65639,,,7.53769,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,18:57:52.10,2025-03-23T14:57:52.1043456-04:00,2025-03-23T18:57:52.1043456Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,8daf2eaf-a904-4050-9d00-a6fbc9ce89e8,53.73658,-123.26414,13.01128,5.51584,-1.3098,-9.88974,-0.85886,3.52972,-6.80689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
204,2025-03-23,14:58:26.08,2,1,"Smith, Daniel",1000260531,Right,DAV_WIL,"Swenson, Sean",1000091043,Right,VCU_RAM,Undefined,5,Top,0,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,71.29185,1.558411,-1.252742,1858.48841,93.32132,9:00,5.41352,0.76103,6.21148,-52.52385,2.47784,-9.77276,2.47553,-1.20973,64.82992,-8.21099,-3.017592,0.533777,,,,,,,,,,,,4.64331,1.37571,-0.66245,50,5.50473,2.58487,-103.46398,1.4012,4.95975,19.61296,-30.70457,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,cd8777d0-0818-11f0-bfc0-dda3691c1650,70.61465,,,6.46194,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,18:58:26.08,2025-03-23T14:58:26.0884992-04:00,2025-03-23T18:58:26.0884992Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,334ff798-558f-46cb-9ce7-25e12cceb3bb,54.28702,-104.27348,9.80648,5.42075,2.66848,-15.35228,-0.76491,2.38016,2.47988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
205,2025-03-23,14:58:42.63,2,2,"Smith, Daniel",1000260531,Right,DAV_WIL,"Swenson, Sean",1000091043,Right,VCU_RAM,Undefined,5,Top,0,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,77.39218,-1.430558,-2.775249,1405.697839,239.399972,2:00,5.3833,0.87491,6.48509,-36.08872,9.97158,14.16654,1.06064,-0.49463,70.55786,-8.202203,-0.203287,0.488467,,,,,,,,,,,,-8.37461,6.09929,-0.68616,50,5.26678,4.98261,-112.3403,-3.7572,-10.58292,22.46932,-24.46641,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,d7693900-0818-11f0-bfc0-dda3691c1650,77.16484,,,6.83431,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,18:58:42.63,2025-03-23T14:58:42.6323456-04:00,2025-03-23T18:58:42.6323456Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,709fedb1-4e37-40a2-b155-dcb11a560b52,54.01582,-113.14066,11.23466,5.38509,-2.88571,-12.23321,-0.87035,5.35957,-5.29146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
206,2025-03-23,14:58:59.48,2,3,"Smith, Daniel",1000260531,Right,DAV_WIL,"Swenson, Sean",1000091043,Right,VCU_RAM,Undefined,5,Top,0,1,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,HomeRun,0,2,,84.15283,-0.675355,-2.402664,2163.681425,207.975658,1:00,5.57189,0.78013,6.76708,-22.59186,15.9956,7.7776,3.07192,-0.76719,76.13851,-5.023039,-0.984911,0.44709,105.54605,29.971974,1.226764,2831.044114,109.80494,61.22845,6.54545,423.38096,392.44939,4.928565,5.436427,-4.88701,9.07882,-0.62583,50,5.51895,4.85373,-122.20773,-1.99045,-7.29369,27.03061,-18.62418,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,e1725850-0818-11f0-bfc0-dda3691c1650,84.30624,95.40481,,8.01432,,,,1.49096,3.07547,0.75014,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,18:58:59.48,2025-03-23T14:58:59.4848256-04:00,2025-03-23T18:58:59.4848256Z,FlyBall,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,e9a85f78-a5a8-485c-b9ae-1aa75fabb6dc,53.73149,-123.03031,13.51531,5.5709,-1.42369,-9.31209,-0.77692,5.07569,-3.64685,202.898945,1.5008,133.87015,-26.19666,5.68591,-0.5025,-0.16679,0.06386,-0.00823,0.00038,3.06899,77.44864,-18.02441,0.82609,-0.04915,-0.01479,0.01318,-0.00274,0.00018,0.74755,2.92193,5.1495,-2.47004,0.66347,-0.11673,0.01441,-0.00125,6E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
207,2025-03-23,14:59:54.76,3,1,"Smith, Daniel",1000260531,Right,DAV_WIL,"Flores, Nick",1000072078,Right,VCU_RAM,Undefined,5,Top,0,0,0,Fastball,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.65111,-1.608922,-3.633274,2102.230057,199.569482,12:45,5.58455,0.75995,6.72908,-25.98808,12.96186,4.15051,1.94515,-2.21904,76.38231,-6.536769,-2.878537,0.449185,,,,,,,,,,,,-3.24701,7.71437,-0.52138,50,5.46801,7.55746,-121.3505,-4.08915,-4.81784,24.84485,-20.72769,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,026e40f0-0819-11f0-bfc0-dda3691c1650,83.91302,,,7.2688,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,18:59:54.76,2025-03-23T14:59:54.7645440-04:00,2025-03-23T18:59:54.7645440Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,6a4e3cc7-bb00-465c-ba6b-33f6ec79377f,53.76896,-122.11971,12.42242,5.58468,-3.44741,-10.36385,-0.75767,7.70662,-2.40892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
208,2025-03-23,15:00:10.95,3,2,"Smith, Daniel",1000260531,Right,DAV_WIL,"Flores, Nick",1000072078,Right,VCU_RAM,Undefined,5,Top,0,1,0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.25578,-0.40123,-4.545533,1987.06318,256.308918,2:30,4.7937,1.31283,6.26656,-34.84978,5.33272,16.2654,1.51846,-1.53134,75.71219,-6.903562,-1.615134,0.456236,,,,,,,,,,,,-9.7706,3.31331,-0.98309,50,4.74717,8.96779,-120.61102,-1.91199,-14.2821,25.13815,-27.33087,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,0c1913a0-0819-11f0-bfc0-dda3691c1650,82.61602,,,7.54359,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,19:00:10.95,2025-03-23T15:00:10.9558272-04:00,2025-03-23T19:00:10.9558272Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,b50ebdb8-4194-4caa-b422-1b73fb09a7d6,54.23291,-121.49006,12.56908,4.79732,-0.95629,-13.66544,-1.30541,9.46721,-7.14105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
209,2025-03-23,15:00:30.39,3,3,"Smith, Daniel",1000260531,Right,DAV_WIL,"Flores, Nick",1000072078,Right,VCU_RAM,Undefined,5,Top,0,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.33567,-1.256227,-1.79442,2122.967549,205.324032,12:45,5.56988,0.84039,6.74706,-21.71277,16.68135,7.26103,2.61208,-0.1944,76.43841,-5.434633,-0.470352,0.445968,,,,,,,,,,,,-4.38441,9.60087,-0.72494,50,5.47873,3.57553,-122.48825,-3.20971,-6.58469,26.78117,-17.75506,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,17a48d30-0819-11f0-bfc0-dda3691c1650,84.51825,,,7.89727,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,19:00:30.39,2025-03-23T15:00:30.3965184-04:00,2025-03-23T19:00:30.3965184Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,405f04db-9e9d-40bd-8229-a39b6b4889c0,53.75045,-123.30554,13.39058,5.56842,-2.66788,-8.87753,-0.83712,3.77648,-3.29234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
210,2025-03-23,15:00:47.19,3,4,"Smith, Daniel",1000260531,Right,DAV_WIL,"Flores, Nick",1000072078,Right,VCU_RAM,Undefined,5,Top,0,2,1,Slider,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,68.53945,0.379624,-0.592192,1872.873684,93.867684,9:15,5.46493,0.86361,6.06149,-56.59783,2.78764,-12.46367,1.09983,-0.72315,63.07579,-10.052641,-2.840969,0.55464,,,,,,,,,,,,6.30075,1.83646,-0.81084,50,5.46399,1.41584,-99.59208,-0.82851,6.27659,17.21259,-30.34463,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,21bdd920-0819-11f0-bfc0-dda3691c1650,67.95835,,,5.46366,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,19:00:47.19,2025-03-23T15:00:47.1991808-04:00,2025-03-23T19:00:47.1991808Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,a9df7faa-2f5e-423b-905f-4c688b97b881,54.43976,-100.35648,8.60629,5.47086,0.51906,-15.17231,-0.86753,1.1371,3.1383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
211,2025-03-23,15:01:04.47,3,5,"Smith, Daniel",1000260531,Right,DAV_WIL,"Flores, Nick",1000072078,Right,VCU_RAM,Undefined,5,Top,0,2,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,71.59149,-0.262245,-1.645099,1877.51182,82.556099,8:45,5.42538,0.6837,6.12659,-53.6703,0.69941,-8.30937,0.71033,-1.5299,65.85419,-10.14786,-3.145748,0.530701,,,,,,,,,,,,3.83154,0.90547,-0.55349,50,5.37734,3.25302,-103.99696,-1.94231,4.15835,18.90821,-31.19133,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,2c040170-0819-11f0-bfc0-dda3691c1650,71.02385,,,5.73729,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,19:01:04.47,2025-03-23T15:01:04.4786176-04:00,2025-03-23T19:01:04.4786176Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,69cca51f-696c-4f25-89c8-91a3004bc71f,54.37468,-104.78932,9.4541,5.43135,-0.63521,-15.59567,-0.68616,3.07876,2.07917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
212,2025-03-23,15:01:23.62,3,6,"Smith, Daniel",1000260531,Right,DAV_WIL,"Flores, Nick",1000072078,Right,VCU_RAM,Undefined,5,Top,0,3,2,Fastball,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,83.32029,-2.071906,-1.608074,2107.985645,206.622667,1:00,5.43868,0.96198,7.0181,-24.2958,14.46725,6.60276,1.52943,0.05034,76.03797,-6.721305,-0.396984,0.448106,,,,,,,,,,,,-4.03662,8.75087,-0.86594,50,5.3041,3.18426,-121.11251,-4.95562,-5.9503,25.32398,-19.27455,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,37613f10-0819-11f0-bfc0-dda3691c1650,84.11508,,,7.28232,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,19:01:23.62,2025-03-23T15:01:23.6203520-04:00,2025-03-23T19:01:23.6203520Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,43333c2c-7709-45bb-b0b5-b4c13b5e253d,53.48191,-121.83839,12.66199,5.43823,-4.40314,-9.63728,-0.95965,3.35481,-2.97515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
213,2025-03-23,15:05:25.61,4,1,"Hall, Edward",1000182851,Right,DAV_WIL,"Adelman, Trent",824554,Right,VCU_RAM,Undefined,5,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.4623,-3.075015,-0.995633,2421.088525,211.348648,1:00,6.20614,0.98964,4.92517,-13.48615,21.66659,12.41579,2.17203,1.08295,82.533,-5.650434,1.192949,0.426728,,,,,,,,,,,,-6.41851,12.01135,-0.90348,50,5.89603,1.68712,-132.28685,-7.52529,-11.23404,31.45661,-11.15107,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,c77eb5a0-0819-11f0-bfc0-dda3691c1650,88.329,,,8.9293,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,19:05:25.61,2025-03-23T15:05:25.6107520-04:00,2025-03-23T19:05:25.6107520Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,e814e39f-4f5e-4a3b-b8eb-88ea8766f8a2,55.57169,-133.60518,15.7283,6.20162,-7.05795,-5.57553,-0.98405,2.15793,-5.61702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
214,2025-03-23,15:05:44.02,4,2,"Hall, Edward",1000182851,Right,DAV_WIL,"Adelman, Trent",824554,Right,VCU_RAM,Undefined,5,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.39541,-3.18829,-3.64406,2442.924625,216.521224,1:15,6.24092,0.8016,5.03693,-14.88603,20.0719,13.95772,1.9833,-1.47778,82.91508,-6.004898,-1.184911,0.425544,,,,,,,,,,,,-7.94213,11.21544,-0.46479,50,5.92437,7.72908,-132.05531,-7.85234,-13.9506,29.50566,-12.47376,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,d279d610-0819-11f0-bfc0-dda3691c1650,88.57474,,,8.48033,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,19:05:44.02,2025-03-23T15:05:44.0296448-04:00,2025-03-23T19:05:44.0296448Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,b566c1c2-e8c6-4baf-a1ea-d45e80fee0b3,55.46062,-133.26981,14.75283,6.23701,-7.33889,-6.23688,-0.79475,8.3033,-6.9753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
215,2025-03-23,15:06:03.53,4,3,"Hall, Edward",1000182851,Right,DAV_WIL,"Adelman, Trent",824554,Right,VCU_RAM,Undefined,5,Top,0,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.5259,-2.608594,-1.494002,2419.371141,208.535638,1:00,6.25447,0.90835,5.08525,-13.70828,21.32729,10.87595,2.65077,0.40614,82.1861,-5.243825,0.428325,0.426016,,,,,,,,,,,,-5.87335,11.80532,-0.77589,50,5.99754,2.924,-132.37159,-6.44505,-10.24261,32.77087,-11.58653,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,de1aac60-0819-11f0-bfc0-dda3691c1650,88.47657,,,9.3398,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,19:06:03.53,2025-03-23T15:06:03.5340288-04:00,2025-03-23T19:06:03.5340288Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,4251c9f6-2f61-44ad-a35b-363554788468,55.41103,-133.70447,16.38544,6.25009,-5.97379,-5.79326,-0.90329,3.3406,-5.12131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
